CustomerID,Age,Gender,Income,Location,ContractType,PaymentMethod,MonthlyCharges,TotalCharges,Tenure,CallMinutes,DataUsage,ServiceCalls,SatisfactionScore,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Churn
CID000596,32,Male,100900.0,Suburban,Two Year,Credit card,56.7,270.62,5,277.0,1.6,5,5.0,Yes,Fiber optic,Yes,Yes,Yes,No,No
CID000597,35,Male,38600.0,Urban,Month-to-Month,Electronic check,76.23,602.5,8,400.0,84.3,1,5.0,No,Fiber optic,No,No,Yes,No,No
CID000598,25,Male,14200.0,Urban,Month-to-Month,Electronic check,53.66,156.45,3,221.0,54.6,2,5.0,No,No,No,No,No,No,Yes
CID000599,33,Female,77100.0,Suburban,Month-to-Month,Bank transfer,40.03,38.89,1,161.0,44.4,2,4.0,Yes,No,No,No,No,No,Yes
CID000600,45,Male,63000.0,Suburban,One Year,Electronic check,57.74,3764.2,66,96.0,11.5,1,1.0,No,Fiber optic,Yes,No,Yes,Yes,No
CID000601,51,Male,88400.0,Suburban,Month-to-Month,Bank transfer,71.0,669.57,9,241.0,34.2,3,5.0,Yes,No,No,No,No,No,Yes
CID000602,26,Female,51100.0,Suburban,Month-to-Month,Electronic check,58.23,4811.81,79,238.0,1.2,2,4.0,No,DSL,Yes,Yes,Yes,No,No
CID000603,53,Female,44300.0,Urban,Month-to-Month,Bank transfer,55.0,2720.11,48,102.0,2.3,0,5.0,No,Fiber optic,No,No,No,No,Yes
CID000604,60,Male,244200.0,Urban,One Year,Mailed check,51.76,201.77,4,265.0,17.1,3,4.0,No,DSL,Yes,No,Yes,No,No
CID000605,46,Female,21400.0,Urban,Month-to-Month,Electronic check,56.53,522.2,9,120.0,22.1,2,,No,DSL,Yes,Yes,No,Yes,No
CID000606,68,Female,100100.0,Suburban,Month-to-Month,Bank transfer,88.62,252.98,3,276.0,36.4,2,2.0,Yes,Fiber optic,No,No,No,Yes,No
CID000607,28,Female,40000.0,Rural,Month-to-Month,Mailed check,53.93,1803.81,35,231.0,8.8,1,5.0,No,Fiber optic,No,No,No,No,No
CID000608,21,Male,47300.0,Urban,Month-to-Month,Electronic check,37.1,1725.55,45,68.0,19.6,3,5.0,No,DSL,No,Yes,No,No,No
CID000609,18,Female,48000.0,Urban,Two Year,Electronic check,57.86,58.23,1,170.0,1.6,0,,No,No,No,No,No,No,No
CID000610,62,Female,34100.0,Suburban,Month-to-Month,Mailed check,88.28,435.81,5,239.0,15.9,2,,No,DSL,Yes,No,No,No,No
CID000611,49,Male,89300.0,Rural,Two Year,Electronic check,48.8,1249.34,25,143.0,27.8,3,2.0,Yes,Fiber optic,No,Yes,No,No,No
CID000612,39,Male,158500.0,Suburban,Month-to-Month,Credit card,47.45,2417.87,53,235.0,114.2,3,4.0,Yes,Fiber optic,Yes,No,Yes,No,Yes
CID000613,44,Female,83200.0,Urban,Month-to-Month,Bank transfer,31.22,2230.44,73,211.0,36.5,4,,Yes,Fiber optic,No,Yes,No,Yes,No
CID000614,23,Male,64400.0,Rural,Month-to-Month,Electronic check,70.7,650.78,9,197.0,135.0,2,2.0,No,No,No,No,No,No,Yes
CID000615,76,Female,30000.0,Rural,Two Year,Credit card,55.13,642.19,12,181.0,17.2,2,4.0,No,DSL,No,No,Yes,Yes,No
CID000616,41,Male,86000.0,Urban,Month-to-Month,Electronic check,53.74,759.93,14,204.0,14.2,5,4.0,Yes,No,No,No,No,No,No
CID000617,41,Male,270900.0,Rural,Two Year,Bank transfer,58.02,3001.25,52,63.0,44.9,3,,No,Fiber optic,No,Yes,Yes,Yes,No
CID000618,50,Male,45900.0,Suburban,Month-to-Month,Electronic check,41.37,3130.82,78,420.0,15.5,2,4.0,No,Fiber optic,No,Yes,Yes,No,Yes
CID000619,47,Female,46000.0,Urban,Month-to-Month,Bank transfer,71.43,4971.68,67,205.0,35.3,1,2.0,No,DSL,No,No,Yes,Yes,No
CID000620,43,Male,40400.0,Suburban,One Year,Bank transfer,29.49,117.2,4,297.0,130.1,0,2.0,Yes,DSL,No,Yes,No,Yes,No
CID000621,28,Female,42500.0,Rural,Two Year,Bank transfer,40.51,245.46,6,257.0,32.2,4,,No,DSL,No,No,No,Yes,No
CID000622,47,Female,8800.0,Suburban,Month-to-Month,Electronic check,34.96,613.74,18,161.0,0.4,3,4.0,No,Fiber optic,Yes,No,Yes,No,No
CID000623,68,Female,79500.0,Urban,One Year,Electronic check,68.46,2763.86,41,,5.0,1,5.0,No,Fiber optic,Yes,Yes,No,Yes,No
CID000624,60,Female,33100.0,Rural,Month-to-Month,Electronic check,76.82,1687.17,23,308.0,8.1,1,1.0,No,DSL,Yes,No,No,No,No
CID000625,63,Female,,Urban,Month-to-Month,Electronic check,118.98,9977.54,84,220.0,43.2,2,,No,DSL,Yes,No,Yes,Yes,Yes
CID000626,32,Male,101400.0,Suburban,Month-to-Month,Electronic check,73.89,218.23,3,415.0,67.3,4,5.0,No,DSL,No,Yes,No,No,Yes
CID000627,25,Female,28100.0,Suburban,Month-to-Month,Bank transfer,61.4,603.53,10,143.0,26.2,1,5.0,No,Fiber optic,No,No,Yes,Yes,No
CID000628,38,Female,47200.0,Urban,Month-to-Month,Credit card,49.37,51.3,1,137.0,2.3,0,5.0,No,No,No,No,No,No,Yes
CID000629,40,Male,167100.0,Urban,Month-to-Month,Electronic check,89.72,5767.59,63,156.0,17.3,2,4.0,No,Fiber optic,No,No,Yes,Yes,No
CID000630,56,Male,22300.0,Rural,Two Year,Electronic check,76.43,3957.39,52,401.0,49.0,1,5.0,No,Fiber optic,No,No,No,No,No
CID000631,18,Female,20500.0,Urban,One Year,Credit card,75.14,72.85,1,130.0,11.2,3,4.0,No,Fiber optic,No,Yes,Yes,No,No
CID000632,62,Male,72300.0,Suburban,Month-to-Month,Credit card,74.23,77.74,1,258.0,1.7,2,2.0,No,DSL,No,No,Yes,Yes,No
CID000633,37,Female,,Suburban,Two Year,Mailed check,50.7,679.62,14,,37.8,2,2.0,No,Fiber optic,No,No,Yes,Yes,Yes
CID000634,33,Male,19900.0,Suburban,Month-to-Month,Electronic check,37.37,216.06,6,174.0,26.8,1,3.0,No,Fiber optic,Yes,Yes,Yes,Yes,No
CID000635,24,Male,79600.0,Suburban,Month-to-Month,Bank transfer,87.6,5392.05,63,283.0,15.7,3,2.0,Yes,No,No,No,No,No,Yes
CID000636,18,Female,89900.0,Urban,One Year,Credit card,49.23,617.61,12,243.0,47.4,1,4.0,Yes,No,No,No,No,No,No
CID000637,52,Male,14200.0,Urban,Month-to-Month,Electronic check,45.97,44.95,1,330.0,47.4,3,5.0,No,No,No,No,No,No,No
CID000638,41,Male,104700.0,Rural,One Year,Bank transfer,57.19,914.26,16,324.0,30.2,3,5.0,Yes,No,No,No,No,No,No
CID000639,20,Female,110600.0,Suburban,Month-to-Month,Bank transfer,54.42,55.84,1,41.0,71.3,2,5.0,Yes,DSL,No,No,No,Yes,No
CID000640,20,Male,48100.0,Urban,Month-to-Month,Electronic check,51.52,107.46,2,239.0,15.1,0,5.0,No,Fiber optic,Yes,No,No,No,No
CID000641,34,Female,143900.0,Rural,Month-to-Month,Bank transfer,60.22,669.38,11,212.0,32.6,3,5.0,No,Fiber optic,No,Yes,Yes,No,No
CID000642,65,Female,132700.0,Suburban,Two Year,Mailed check,31.09,399.49,13,265.0,44.4,5,,No,Fiber optic,No,No,No,No,No
CID000643,36,Female,64400.0,Urban,One Year,Bank transfer,56.09,3117.1,53,152.0,25.2,3,2.0,Yes,DSL,Yes,No,No,Yes,No
CID000644,18,Male,43700.0,Rural,One Year,Mailed check,63.62,60.61,1,236.0,20.1,2,5.0,Yes,No,No,No,No,No,Yes
CID000645,36,Male,30300.0,Suburban,Month-to-Month,Electronic check,50.21,311.27,6,101.0,32.9,3,4.0,No,Fiber optic,No,No,Yes,Yes,Yes
CID000646,35,Female,58300.0,Urban,Month-to-Month,Bank transfer,96.94,1326.95,14,159.0,10.9,4,5.0,No,No,No,No,No,No,No
CID000647,18,Female,89200.0,Urban,One Year,Bank transfer,51.42,159.16,3,217.0,11.4,1,5.0,No,No,No,No,No,No,No
CID000648,39,Female,47700.0,Suburban,Month-to-Month,Credit card,48.44,93.61,2,,93.9,2,5.0,Yes,DSL,No,Yes,Yes,Yes,No
CID000649,36,Female,12900.0,Suburban,Month-to-Month,Electronic check,86.34,85.02,1,416.0,3.2,1,5.0,No,No,No,No,No,No,Yes
CID000650,50,Male,145500.0,Urban,One Year,Electronic check,60.97,1631.36,28,402.0,46.1,3,4.0,Yes,DSL,No,No,Yes,Yes,No
CID000651,67,Male,68400.0,Urban,Month-to-Month,Credit card,96.84,1315.04,14,101.0,38.9,2,5.0,No,DSL,No,No,No,Yes,No
CID000652,56,Male,45900.0,Urban,Month-to-Month,Bank transfer,102.15,825.6,8,238.0,1.4,2,3.0,No,DSL,Yes,No,Yes,No,Yes
CID000653,35,Male,109100.0,Suburban,One Year,Credit card,39.28,967.37,24,60.0,30.4,0,1.0,No,DSL,Yes,Yes,No,No,No
CID000654,23,Male,174100.0,Urban,One Year,Electronic check,93.39,4764.29,49,216.0,2.5,3,4.0,No,DSL,No,No,No,Yes,No
CID000655,78,Female,8400.0,Urban,One Year,Electronic check,24.73,356.84,15,174.0,5.9,2,4.0,Yes,DSL,Yes,No,Yes,Yes,No
CID000656,40,Male,81100.0,Suburban,Month-to-Month,Electronic check,44.63,387.23,9,80.0,79.4,1,5.0,Yes,No,No,No,No,No,Yes
CID000657,40,Male,22100.0,Suburban,Month-to-Month,Credit card,43.27,496.85,11,217.0,11.2,1,2.0,Yes,DSL,Yes,No,No,No,Yes
CID000658,39,Male,84900.0,Suburban,One Year,Credit card,80.23,7824.57,95,342.0,1.5,3,1.0,Yes,Fiber optic,No,No,Yes,No,No
CID000659,42,Female,65500.0,Urban,One Year,Mailed check,67.79,816.71,12,102.0,18.4,0,5.0,No,No,No,No,No,No,No
CID000660,37,Female,93400.0,Urban,Month-to-Month,Electronic check,75.53,3164.88,42,,5.8,1,3.0,No,DSL,No,No,Yes,No,No
CID000661,31,Female,42200.0,Urban,Two Year,Electronic check,25.9,25.01,1,106.0,13.9,5,4.0,Yes,No,No,No,No,No,Yes
CID000662,31,Female,16100.0,Rural,Two Year,Bank transfer,49.77,147.51,3,289.0,2.7,3,2.0,Yes,Fiber optic,No,Yes,Yes,Yes,No
CID000663,39,Male,43700.0,Suburban,Month-to-Month,Mailed check,118.76,234.49,2,93.0,2.5,3,5.0,Yes,No,No,No,No,No,No
CID000664,31,Female,79600.0,Urban,One Year,Bank transfer,67.73,1031.02,15,146.0,17.5,3,5.0,Yes,Fiber optic,Yes,Yes,Yes,Yes,No
CID000665,29,Male,121900.0,Urban,Month-to-Month,Electronic check,63.44,1217.28,19,202.0,10.2,2,2.0,Yes,Fiber optic,Yes,Yes,No,Yes,Yes
CID000666,41,Male,26400.0,Suburban,Month-to-Month,Mailed check,91.63,875.96,10,153.0,4.2,2,,No,Fiber optic,Yes,No,No,No,No
CID000667,36,Female,122900.0,Suburban,Month-to-Month,Electronic check,72.91,1282.66,17,129.0,21.7,2,5.0,Yes,Fiber optic,No,No,Yes,Yes,Yes
CID000668,62,Female,38000.0,Suburban,Month-to-Month,Bank transfer,60.0,1377.76,22,423.0,1.6,2,5.0,Yes,No,No,No,No,No,Yes
CID000669,18,Male,77200.0,Rural,Two Year,Mailed check,43.21,2887.35,65,368.0,34.9,1,,No,No,No,No,No,No,Yes
CID000670,56,Male,,Suburban,One Year,Credit card,68.13,1846.29,28,341.0,1.3,1,4.0,No,Fiber optic,Yes,Yes,No,Yes,No
CID000671,58,Female,68000.0,Suburban,One Year,Bank transfer,55.78,269.76,5,,88.0,1,4.0,No,DSL,Yes,Yes,No,Yes,No
CID000672,18,Male,111800.0,Rural,Month-to-Month,Electronic check,73.34,299.99,4,289.0,33.3,3,4.0,Yes,No,No,No,No,No,No
CID000673,34,Male,25400.0,Suburban,Month-to-Month,Electronic check,23.53,23.39,1,322.0,56.9,1,3.0,No,Fiber optic,No,Yes,No,No,No
CID000674,34,Male,37200.0,Suburban,Month-to-Month,Credit card,67.81,697.01,10,233.0,14.5,3,5.0,No,No,No,No,No,No,Yes
CID000675,18,Male,68200.0,Rural,Month-to-Month,Electronic check,48.8,233.64,5,132.0,1.5,1,4.0,Yes,DSL,No,No,Yes,Yes,No
CID000676,28,Female,321600.0,Urban,Month-to-Month,Electronic check,90.74,6118.46,66,105.0,6.5,1,1.0,Yes,No,No,No,No,No,No
CID000677,23,Male,32700.0,Urban,Month-to-Month,Credit card,48.82,290.7,6,244.0,88.6,4,4.0,No,Fiber optic,No,No,No,No,Yes
CID000678,66,Male,249700.0,Rural,Month-to-Month,Bank transfer,54.7,677.75,13,273.0,24.1,6,,No,No,No,No,No,No,No
CID000679,54,Female,243600.0,Suburban,Month-to-Month,Mailed check,42.95,3494.66,81,212.0,6.5,2,4.0,No,Fiber optic,No,Yes,No,No,Yes
CID000680,59,Female,55900.0,Rural,Month-to-Month,Electronic check,86.58,1059.64,12,217.0,16.5,3,2.0,No,Fiber optic,No,No,No,No,Yes
CID000681,50,Male,48600.0,Urban,Month-to-Month,Credit card,80.34,2739.27,34,179.0,9.5,2,4.0,No,DSL,No,No,No,Yes,Yes
CID000682,23,Male,36900.0,Suburban,Two Year,Electronic check,39.03,112.67,3,359.0,16.8,1,4.0,No,Fiber optic,Yes,No,Yes,No,Yes
CID000683,32,Male,57100.0,Urban,Month-to-Month,Electronic check,51.48,477.96,9,203.0,45.3,1,3.0,Yes,Fiber optic,No,No,No,Yes,Yes
CID000684,47,Female,22400.0,Suburban,Month-to-Month,Electronic check,85.85,84.28,1,61.0,6.3,1,3.0,Yes,No,No,No,No,No,Yes
CID000685,21,Female,56800.0,Urban,One Year,Electronic check,90.64,188.92,2,150.0,12.7,3,5.0,Yes,No,No,No,No,No,No
CID000686,50,Female,170700.0,Urban,Two Year,Credit card,54.48,283.48,5,230.0,14.8,2,4.0,Yes,DSL,No,No,No,No,No
CID000687,36,Female,39000.0,Urban,One Year,Bank transfer,77.22,823.97,11,194.0,22.1,3,4.0,No,DSL,No,No,Yes,No,No
CID000688,34,Female,,Suburban,Month-to-Month,Bank transfer,64.72,64.57,1,257.0,2.0,4,3.0,No,Fiber optic,No,No,Yes,Yes,Yes
CID000689,50,Female,18200.0,Urban,Month-to-Month,Credit card,48.75,704.73,15,182.0,5.8,4,5.0,No,DSL,No,Yes,No,No,No
CID000690,46,Female,77800.0,Urban,Two Year,Electronic check,48.33,393.51,8,228.0,12.7,1,5.0,Yes,DSL,No,Yes,No,Yes,Yes
CID000691,34,Male,,Urban,One Year,Electronic check,76.29,8845.17,112,,41.4,2,5.0,Yes,Fiber optic,Yes,No,Yes,Yes,No
CID000692,57,Other,62600.0,Urban,Month-to-Month,Bank transfer,58.68,3870.79,65,205.0,5.2,1,4.0,Yes,Fiber optic,No,No,No,No,No
CID000693,23,Male,51400.0,Rural,Month-to-Month,Mailed check,63.07,615.59,10,,53.3,1,4.0,No,Fiber optic,No,Yes,Yes,No,No
CID000694,49,Male,48800.0,Urban,Month-to-Month,Mailed check,114.5,109.65,1,271.0,10.4,1,5.0,No,No,No,No,No,No,Yes
CID000695,48,Female,85100.0,Urban,Month-to-Month,Electronic check,105.28,1108.2,11,260.0,7.3,2,5.0,No,DSL,No,No,No,No,No
CID000696,35,Male,58700.0,Rural,One Year,Mailed check,62.15,251.36,4,283.0,13.2,1,5.0,Yes,No,No,No,No,No,No
CID000697,44,Female,74600.0,Suburban,Month-to-Month,Electronic check,93.59,684.83,7,167.0,20.2,2,3.0,Yes,DSL,No,No,Yes,Yes,Yes
CID000698,21,Female,69600.0,Suburban,Two Year,Electronic check,38.11,77.71,2,214.0,33.1,1,4.0,Yes,Fiber optic,No,No,No,Yes,No
CID000699,53,Male,131500.0,Suburban,Month-to-Month,Electronic check,83.3,1193.1,14,248.0,,3,4.0,No,Fiber optic,No,No,Yes,No,No
CID000700,37,Female,96200.0,Rural,One Year,Electronic check,61.6,60.55,1,155.0,42.6,2,4.0,No,DSL,No,Yes,Yes,Yes,Yes
CID000701,32,Male,68500.0,Urban,Month-to-Month,Electronic check,78.43,1186.57,15,92.0,42.7,2,,No,Fiber optic,Yes,No,Yes,Yes,Yes
CID000702,55,Male,173300.0,Rural,Month-to-Month,Electronic check,43.11,42.32,1,147.0,0.0,1,,Yes,DSL,Yes,No,No,Yes,Yes
CID000703,29,Female,80400.0,Rural,Month-to-Month,Credit card,39.0,40.57,1,,39.2,0,5.0,No,Fiber optic,No,No,Yes,Yes,Yes
CID000704,18,Female,,Suburban,One Year,Credit card,51.59,2584.1,52,279.0,14.6,0,4.0,Yes,No,No,No,No,No,No
CID000705,18,Female,91600.0,Suburban,Month-to-Month,Bank transfer,42.66,129.67,3,156.0,85.3,2,,No,No,No,No,No,No,Yes
CID000706,49,Male,16500.0,Suburban,Month-to-Month,Credit card,51.01,156.56,3,374.0,42.9,3,3.0,No,Fiber optic,Yes,Yes,No,Yes,No
CID000707,20,Female,149300.0,Urban,One Year,Credit card,98.79,3727.78,37,212.0,12.1,0,3.0,Yes,No,No,No,No,No,No
CID000708,66,Male,65800.0,Urban,Month-to-Month,Electronic check,94.63,92.33,1,197.0,25.2,1,,No,Fiber optic,Yes,No,Yes,Yes,Yes
CID000709,18,Female,57700.0,Rural,Two Year,Mailed check,53.46,1227.86,23,253.0,5.4,3,,No,DSL,No,No,No,Yes,No
CID000710,65,Male,,Suburban,Two Year,Credit card,54.5,2824.9,51,198.0,8.6,0,4.0,No,Fiber optic,No,No,Yes,No,No
CID000711,43,Female,47000.0,Urban,Two Year,Bank transfer,54.17,113.01,2,136.0,5.6,1,3.0,No,DSL,No,Yes,No,Yes,No
CID000712,38,Male,70200.0,Suburban,Month-to-Month,Electronic check,66.18,397.07,6,102.0,34.8,1,5.0,No,DSL,Yes,Yes,Yes,Yes,No
CID000713,31,Male,39600.0,Suburban,Month-to-Month,Bank transfer,76.47,1798.67,24,294.0,0.2,2,5.0,No,DSL,Yes,No,Yes,No,No
CID000714,45,Male,146100.0,Urban,Two Year,Electronic check,59.47,58.8,1,165.0,13.1,3,3.0,No,Fiber optic,No,No,Yes,No,No
CID000715,39,Female,55300.0,Suburban,Month-to-Month,Electronic check,65.38,4726.81,72,231.0,45.4,2,,No,Fiber optic,No,No,Yes,Yes,No
CID000716,56,Female,45800.0,Suburban,Month-to-Month,Electronic check,98.88,207.18,2,306.0,30.9,2,3.0,Yes,No,No,No,No,No,Yes
CID000717,41,Female,,Urban,One Year,Electronic check,56.35,285.37,5,126.0,13.7,0,5.0,Yes,No,No,No,No,No,Yes
CID000718,42,Male,72300.0,Rural,Month-to-Month,Electronic check,50.15,2663.02,55,48.0,25.1,0,,No,Fiber optic,No,No,Yes,No,Yes
CID000719,34,Female,68300.0,Urban,One Year,Credit card,63.93,727.36,11,75.0,14.1,3,5.0,Yes,DSL,No,No,No,Yes,No
CID000720,39,Male,78600.0,Suburban,One Year,Electronic check,57.11,663.49,12,145.0,46.4,5,4.0,Yes,DSL,No,No,Yes,Yes,Yes
CID000721,44,Female,29200.0,Urban,One Year,Electronic check,56.17,428.63,8,124.0,21.3,2,5.0,No,DSL,Yes,No,Yes,No,No
CID000722,18,Male,19500.0,Suburban,Month-to-Month,Electronic check,87.6,1009.17,12,325.0,25.0,3,5.0,No,Fiber optic,No,Yes,Yes,No,Yes
CID000723,19,Female,92800.0,Urban,Month-to-Month,Bank transfer,62.73,1548.6,24,,,2,4.0,No,No,No,No,No,No,No
CID000724,51,Female,,Urban,Month-to-Month,Credit card,51.34,2883.78,54,140.0,36.8,2,3.0,No,DSL,Yes,No,Yes,No,No
CID000725,42,Female,29200.0,Rural,Month-to-Month,Electronic check,62.19,3098.17,51,234.0,8.4,5,5.0,Yes,DSL,No,No,Yes,Yes,Yes
CID000726,37,Female,182200.0,Urban,Month-to-Month,Electronic check,55.21,386.4,7,364.0,37.1,0,,No,DSL,Yes,No,No,No,Yes
CID000727,40,Female,73000.0,Suburban,Month-to-Month,Mailed check,54.98,55.51,1,131.0,65.9,3,2.0,Yes,No,No,No,No,No,Yes
CID000728,45,Female,59600.0,Suburban,Month-to-Month,Bank transfer,89.57,3198.3,36,,8.7,0,4.0,Yes,No,No,No,No,No,No
CID000729,31,Male,45300.0,Rural,Month-to-Month,Electronic check,49.55,47.4,1,181.0,42.5,1,5.0,No,No,No,No,No,No,No
CID000730,28,Female,,Suburban,One Year,Electronic check,61.78,885.62,15,197.0,6.8,5,,No,Fiber optic,No,No,No,No,No
CID000731,42,Male,119500.0,Urban,Month-to-Month,Mailed check,63.36,503.86,8,305.0,14.2,0,3.0,Yes,Fiber optic,Yes,No,Yes,Yes,No
CID000732,25,Female,34800.0,Urban,Month-to-Month,Electronic check,67.8,2792.78,40,399.0,29.3,1,5.0,Yes,DSL,Yes,Yes,No,Yes,No
CID000733,46,Male,34700.0,Rural,One Year,Credit card,29.45,28.23,1,149.0,7.0,1,4.0,No,Fiber optic,Yes,No,Yes,No,Yes
CID000734,18,Male,119900.0,Rural,One Year,Electronic check,69.66,878.93,13,137.0,5.2,4,5.0,No,Fiber optic,No,Yes,No,No,No
CID000735,55,Male,16000.0,Urban,Month-to-Month,Electronic check,64.39,3585.73,57,300.0,15.5,6,5.0,Yes,No,No,No,No,No,Yes
CID000736,47,Male,20600.0,Suburban,One Year,Credit card,74.57,5250.76,70,410.0,38.2,3,,Yes,No,No,No,No,No,No
CID000737,43,Female,59100.0,Suburban,Month-to-Month,Credit card,78.0,74.44,1,307.0,22.7,2,,No,DSL,No,No,No,Yes,No
CID000738,54,Male,73500.0,Rural,Month-to-Month,Electronic check,70.97,367.63,5,268.0,30.2,3,4.0,No,DSL,Yes,Yes,Yes,No,Yes
CID000739,64,Female,84100.0,Rural,Two Year,Credit card,50.07,2496.17,50,199.0,29.2,1,,Yes,DSL,No,Yes,Yes,Yes,No
CID000740,55,Male,48500.0,Rural,Two Year,Bank transfer,72.39,3903.29,54,243.0,19.7,2,5.0,No,Fiber optic,No,No,Yes,No,No
CID000741,18,Female,352000.0,Rural,Month-to-Month,Electronic check,53.94,636.05,12,239.0,9.5,5,3.0,No,DSL,No,No,No,No,Yes
CID000742,20,Female,51000.0,Rural,One Year,Mailed check,64.38,312.63,5,204.0,13.7,0,4.0,Yes,No,No,No,No,No,No
CID000743,30,Female,,Urban,Two Year,Electronic check,52.39,1085.19,21,235.0,12.0,3,4.0,Yes,No,No,No,No,No,Yes
CID000744,40,Female,34300.0,Rural,Two Year,Electronic check,33.86,35.26,1,192.0,2.1,4,4.0,Yes,DSL,Yes,No,Yes,No,No
CID000745,47,Male,65300.0,Suburban,Month-to-Month,Electronic check,68.82,132.05,2,108.0,57.2,1,4.0,No,Fiber optic,Yes,No,No,Yes,No
CID000746,29,Female,92100.0,Rural,Month-to-Month,Bank transfer,38.85,222.86,6,134.0,25.7,3,2.0,No,Fiber optic,Yes,No,No,No,No
CID000747,42,Male,,Suburban,Month-to-Month,Credit card,68.64,263.97,4,186.0,48.7,2,5.0,No,No,No,No,No,No,Yes
CID000748,28,Male,21100.0,Urban,Month-to-Month,Electronic check,37.55,308.72,8,217.0,37.4,1,5.0,Yes,Fiber optic,No,Yes,No,Yes,No
CID000749,30,Female,50400.0,Suburban,Month-to-Month,Electronic check,77.63,370.62,5,173.0,1.8,5,4.0,Yes,DSL,No,No,Yes,No,Yes
CID000750,18,Male,81900.0,Suburban,One Year,Mailed check,41.1,323.31,8,188.0,6.1,1,5.0,No,Fiber optic,No,No,Yes,Yes,No
CID000751,26,Female,90300.0,Urban,One Year,Bank transfer,59.82,1068.67,18,72.0,75.3,1,4.0,No,DSL,Yes,No,Yes,No,Yes
CID000752,19,Female,,Urban,Two Year,Credit card,33.76,1283.79,38,235.0,15.5,2,2.0,No,Fiber optic,Yes,Yes,Yes,No,Yes
CID000753,25,Male,87500.0,Suburban,Month-to-Month,Electronic check,79.51,377.8,5,344.0,41.8,0,4.0,Yes,DSL,Yes,No,Yes,No,Yes
CID000754,55,Male,34000.0,Urban,Month-to-Month,Bank transfer,68.43,273.36,4,223.0,21.4,2,3.0,No,No,No,No,No,No,Yes
CID000755,25,Male,178200.0,Urban,Month-to-Month,Electronic check,66.32,4629.37,72,276.0,43.4,2,5.0,No,Fiber optic,No,No,No,No,No
CID000756,79,Female,120000.0,Urban,Month-to-Month,Bank transfer,72.8,1397.45,20,223.0,33.2,3,2.0,Yes,Fiber optic,No,No,Yes,Yes,Yes
CID000757,47,Female,23400.0,Rural,Two Year,Electronic check,55.24,609.66,11,,8.2,3,4.0,No,DSL,No,No,Yes,Yes,No
CID000758,42,Male,28200.0,Suburban,Month-to-Month,Electronic check,52.81,54.1,1,178.0,,1,4.0,Yes,Fiber optic,No,No,No,No,No
CID000759,27,Male,28800.0,Urban,One Year,Mailed check,59.74,187.01,3,107.0,16.9,4,3.0,Yes,DSL,No,No,Yes,No,Yes
CID000760,50,Female,96200.0,Suburban,Month-to-Month,Credit card,60.67,1768.86,28,,22.0,1,2.0,No,DSL,Yes,Yes,No,No,No
CID000761,31,Female,24400.0,Suburban,Month-to-Month,Bank transfer,96.04,760.56,8,95.0,19.4,2,4.0,Yes,Fiber optic,Yes,No,No,Yes,No
CID000762,41,Male,47500.0,Urban,One Year,Credit card,53.88,2693.99,49,232.0,54.1,1,5.0,Yes,No,No,No,No,No,No
CID000763,78,Male,82300.0,Urban,Month-to-Month,Electronic check,53.91,1264.19,23,145.0,8.2,0,4.0,No,Fiber optic,Yes,No,No,Yes,Yes
CID000764,38,Female,57200.0,Suburban,Month-to-Month,Mailed check,39.91,276.91,7,404.0,1.6,4,5.0,No,DSL,Yes,Yes,Yes,No,No
CID000765,57,Male,71800.0,Suburban,Month-to-Month,Mailed check,64.65,5957.03,96,106.0,14.0,1,3.0,Yes,Fiber optic,No,No,Yes,No,No
CID000766,29,Male,28400.0,Suburban,One Year,Bank transfer,49.64,1324.47,27,156.0,62.6,4,5.0,No,No,No,No,No,No,No
CID000767,39,Female,90800.0,Urban,Two Year,Credit card,53.61,1124.99,20,101.0,14.5,2,4.0,No,DSL,Yes,Yes,No,No,No
CID000768,66,Female,39000.0,Urban,One Year,Credit card,63.33,1146.21,18,246.0,8.1,4,4.0,No,No,No,No,No,No,No
CID000769,30,Male,47700.0,Rural,Two Year,Bank transfer,55.31,3864.72,71,159.0,24.1,3,4.0,Yes,Fiber optic,No,No,Yes,No,No
CID000770,67,Male,70700.0,Urban,One Year,Bank transfer,41.11,3116.31,74,159.0,33.4,1,4.0,No,No,No,No,No,No,No
CID000771,50,Male,64400.0,Suburban,Two Year,Credit card,22.67,184.74,8,192.0,15.5,2,3.0,No,Fiber optic,Yes,No,Yes,No,No
CID000772,31,Male,,Urban,Month-to-Month,Electronic check,69.98,70.53,1,210.0,12.0,0,5.0,No,Fiber optic,No,Yes,Yes,Yes,Yes
CID000773,49,Female,35400.0,Urban,Month-to-Month,Credit card,86.46,4470.06,51,111.0,11.3,2,2.0,No,Fiber optic,No,Yes,Yes,No,Yes
CID000774,54,Male,48500.0,Urban,Month-to-Month,Credit card,62.13,250.63,4,160.0,13.7,1,4.0,No,No,No,No,No,No,No
CID000775,49,Female,60000.0,Urban,One Year,Mailed check,86.78,1088.87,12,308.0,46.2,3,4.0,Yes,No,No,No,No,No,Yes
CID000776,18,Female,22900.0,Urban,Month-to-Month,Bank transfer,67.53,405.55,6,192.0,16.5,1,4.0,Yes,Fiber optic,No,No,Yes,No,No
CID000777,29,Male,43300.0,Urban,Month-to-Month,Electronic check,55.28,390.45,7,213.0,9.4,2,4.0,No,Fiber optic,No,No,Yes,No,Yes
